pickup_date,borough,pickups,speed
2/1/15 16:00,Staten Island,1,5
2/1/15 17:00,Bronx,77,3
2/1/15 17:00,Brooklyn,967,3
2/1/15 17:00,Manhattan,3851,3
2/1/15 17:00,Queens,525,3
2/1/15 17:00,Staten Island,1,3
2/1/15 18:00,Bronx,82,5
2/1/15 18:00,Brooklyn,1293,5
2/1/15 18:00,Manhattan,4745,5
2/1/15 18:00,Queens,579,5
2/1/15 18:00,Staten Island,4,5
2/1/15 19:00,Bronx,61,5
2/1/15 19:00,Brooklyn,800,5
2/1/15 19:00,Manhattan,2550,5
2/1/15 19:00,Queens,408,5
2/1/15 19:00,Staten Island,2,5
2/1/15 20:00,Bronx,40,7
2/1/15 20:00,Brooklyn,646,7
2/1/15 20:00,Manhattan,1851,7
2/1/15 20:00,Queens,368,7
2/1/15 20:00,Staten Island,3,7
2/1/15 21:00,Bronx,51,3
2/1/15 21:00,Brooklyn,739,3
2/1/15 21:00,Manhattan,2258,3
2/1/15 21:00,Queens,354,3
2/1/15 21:00,Staten Island,6,3
2/1/15 22:00,Bronx,71,3
2/1/15 22:00,Brooklyn,994,3
2/1/15 22:00,Manhattan,3835,3
2/1/15 22:00,Queens,441,3
2/1/15 22:00,Staten Island,9,3
2/1/15 23:00,Bronx,93,0
2/1/15 23:00,Brooklyn,1095,0
2/1/15 23:00,Manhattan,4446,0
2/1/15 23:00,Queens,463,0
2/1/15 23:00,Staten Island,3,0
2/2/15 0:00,Bronx,68,3
2/2/15 0:00,Brooklyn,737,3
2/2/15 0:00,Manhattan,1492,3
2/2/15 0:00,Queens,346,3
2/2/15 0:00,Staten Island,0,3
2/2/15 1:00,Bronx,32,5
2/2/15 1:00,Brooklyn,372,5
2/2/15 1:00,Manhattan,691,5
2/2/15 1:00,Queens,188,5
2/2/15 1:00,Staten Island,0,5
2/2/15 2:00,Bronx,21,5.666666667
2/2/15 2:00,Brooklyn,192,5.666666667
2/2/15 2:00,Manhattan,395,5.666666667
2/2/15 2:00,Queens,78,5.666666667
2/2/15 2:00,Staten Island,0,5.666666667
2/2/15 3:00,Bronx,10,3.6
2/2/15 3:00,Brooklyn,100,3.6
2/2/15 3:00,Manhattan,268,3.6
2/2/15 3:00,Queens,45,3.6
2/2/15 3:00,Staten Island,0,3.6
2/2/15 4:00,Bronx,11,6.5
2/2/15 4:00,Brooklyn,90,6.5
2/2/15 4:00,Manhattan,261,6.5
2/2/15 4:00,Queens,42,6.5
2/2/15 4:00,Staten Island,1,6.5
2/2/15 5:00,Bronx,8,6
2/2/15 5:00,Brooklyn,130,6
2/2/15 5:00,Manhattan,456,6
2/2/15 5:00,Queens,97,6
2/2/15 5:00,Staten Island,0,6
2/2/15 6:00,Bronx,24,5.333333333
2/2/15 6:00,Brooklyn,266,5.333333333
2/2/15 6:00,Manhattan,882,5.333333333
2/2/15 6:00,Queens,209,5.333333333
2/2/15 6:00,Staten Island,0,5.333333333
2/2/15 7:00,Bronx,45,7
2/2/15 7:00,Brooklyn,466,7
2/2/15 7:00,Manhattan,1945,7
2/2/15 7:00,Queens,259,7
2/2/15 7:00,Staten Island,3,7
2/2/15 8:00,Bronx,43,11
2/2/15 8:00,Brooklyn,598,11
2/2/15 8:00,Manhattan,3071,11
2/2/15 8:00,Queens,401,11
2/2/15 8:00,Staten Island,3,11
2/2/15 9:00,Bronx,51,9.333333333
2/2/15 9:00,Brooklyn,676,9.333333333
2/2/15 9:00,Manhattan,3734,9.333333333
2/2/15 9:00,Queens,320,9.333333333
2/2/15 9:00,Staten Island,2,9.333333333
2/2/15 10:00,Bronx,44,9.5
2/2/15 10:00,Brooklyn,501,9.5
2/2/15 10:00,Manhattan,2949,9.5
2/2/15 10:00,Queens,326,9.5
2/2/15 10:00,Staten Island,4,9.5
2/2/15 11:00,Bronx,37,12.66666667
2/2/15 11:00,Brooklyn,384,12.66666667
2/2/15 11:00,Manhattan,2358,12.66666667
2/2/15 11:00,Queens,357,12.66666667
2/2/15 11:00,Staten Island,1,12.66666667
2/2/15 12:00,Bronx,29,13.75
2/2/15 12:00,Brooklyn,356,13.75
2/2/15 12:00,Manhattan,2260,13.75
2/2/15 12:00,Queens,316,13.75
2/2/15 12:00,Staten Island,1,13.75
2/2/15 13:00,Bronx,34,12.33333333
2/2/15 13:00,Brooklyn,320,12.33333333
2/2/15 13:00,Manhattan,2042,12.33333333
2/2/15 13:00,Queens,273,12.33333333
2/2/15 13:00,Staten Island,0,12.33333333
2/2/15 14:00,Bronx,44,10.2
2/2/15 14:00,Brooklyn,338,10.2
2/2/15 14:00,Manhattan,2410,10.2
2/2/15 14:00,Queens,282,10.2
2/2/15 14:00,Staten Island,4,10.2
2/2/15 15:00,Bronx,39,11.33333333
2/2/15 15:00,Brooklyn,352,11.33333333
2/2/15 15:00,Manhattan,2561,11.33333333
2/2/15 15:00,Queens,313,11.33333333
2/2/15 15:00,Staten Island,2,11.33333333
2/2/15 16:00,Bronx,42,8.8
2/2/15 16:00,Brooklyn,371,8.8
2/2/15 16:00,Manhattan,2692,8.8
2/2/15 16:00,Queens,445,8.8
2/2/15 16:00,Staten Island,2,8.8
2/2/15 17:00,Bronx,38,8
2/2/15 17:00,Brooklyn,443,8
2/2/15 17:00,Manhattan,3329,8
2/2/15 17:00,Queens,471,8
2/2/15 17:00,Staten Island,2,8
2/2/15 18:00,Bronx,44,6
2/2/15 18:00,Brooklyn,506,6
2/2/15 18:00,Manhattan,4130,6
2/2/15 18:00,Queens,592,6
2/2/15 18:00,Staten Island,0,6
2/2/15 19:00,Bronx,35,7
2/2/15 19:00,Brooklyn,614,7
2/2/15 19:00,Manhattan,4034,7
2/2/15 19:00,Queens,518,7
2/2/15 19:00,Staten Island,3,7
2/2/15 20:00,Bronx,28,7
2/2/15 20:00,Brooklyn,579,7
2/2/15 20:00,Manhattan,3466,7
2/2/15 20:00,Queens,389,7
2/2/15 20:00,Staten Island,1,7
2/2/15 21:00,Bronx,27,7
2/2/15 21:00,Brooklyn,540,7
2/2/15 21:00,Manhattan,3045,7
2/2/15 21:00,Queens,271,7
2/2/15 21:00,Staten Island,1,7
2/2/15 22:00,Bronx,21,6
2/2/15 22:00,Brooklyn,504,6
2/2/15 22:00,Manhattan,2711,6
2/2/15 22:00,Queens,279,6
2/2/15 22:00,Staten Island,1,6
2/2/15 23:00,Bronx,19,7
2/2/15 23:00,Brooklyn,417,7
2/2/15 23:00,Manhattan,1938,7
2/2/15 23:00,Queens,274,7
2/2/15 23:00,Staten Island,1,7
2/3/15 0:00,Bronx,15,11.5
2/3/15 0:00,Brooklyn,284,11.5
2/3/15 0:00,Manhattan,1146,11.5
2/3/15 0:00,Queens,261,11.5
2/3/15 0:00,Staten Island,0,11.5
2/3/15 1:00,Bronx,15,11
2/3/15 1:00,Brooklyn,178,11
2/3/15 1:00,Manhattan,622,11
2/3/15 1:00,Queens,214,11
2/3/15 1:00,Staten Island,0,11
2/3/15 2:00,Bronx,7,13
2/3/15 2:00,Brooklyn,110,13
2/3/15 2:00,Manhattan,368,13
2/3/15 2:00,Queens,122,13
2/3/15 2:00,Staten Island,0,13
2/3/15 3:00,Bronx,1,13
2/3/15 3:00,Brooklyn,74,13
2/3/15 3:00,Manhattan,212,13
2/3/15 3:00,Queens,89,13
2/3/15 3:00,Staten Island,0,13
2/3/15 4:00,Bronx,4,10
2/3/15 4:00,Brooklyn,77,10
2/3/15 4:00,Manhattan,234,10
2/3/15 4:00,Queens,70,10
2/3/15 4:00,Staten Island,1,10
2/3/15 5:00,Bronx,14,11
2/3/15 5:00,Brooklyn,145,11
2/3/15 5:00,Manhattan,371,11
2/3/15 5:00,Queens,133,11
2/3/15 5:00,Staten Island,3,11
2/3/15 6:00,Bronx,22,11
2/3/15 6:00,Brooklyn,262,11
2/3/15 6:00,Manhattan,756,11
2/3/15 6:00,Queens,143,11
2/3/15 6:00,Staten Island,1,11
2/3/15 7:00,Bronx,46,11
2/3/15 7:00,Brooklyn,429,11
2/3/15 7:00,Manhattan,1558,11
2/3/15 7:00,Queens,252,11
2/3/15 7:00,Staten Island,1,11
2/3/15 8:00,Bronx,54,5
2/3/15 8:00,Brooklyn,560,5
2/3/15 8:00,Manhattan,2467,5
2/3/15 8:00,Queens,374,5
2/3/15 8:00,Staten Island,1,5
2/3/15 9:00,Bronx,52,3
2/3/15 9:00,Brooklyn,607,3
2/3/15 9:00,Manhattan,3059,3
2/3/15 9:00,Queens,402,3
2/3/15 9:00,Staten Island,1,3
2/3/15 10:00,Bronx,39,11
2/3/15 10:00,Brooklyn,469,11
2/3/15 10:00,Manhattan,2932,11
2/3/15 10:00,Queens,400,11
2/3/15 10:00,Staten Island,1,11
2/3/15 11:00,Bronx,36,5
2/3/15 11:00,Brooklyn,377,5
2/3/15 11:00,Manhattan,2299,5
2/3/15 11:00,Queens,410,5
2/3/15 11:00,Staten Island,0,5
2/3/15 12:00,Bronx,33,6
2/3/15 12:00,Brooklyn,326,6
2/3/15 12:00,Manhattan,2127,6
2/3/15 12:00,Queens,294,6
2/3/15 12:00,Staten Island,3,6
2/3/15 13:00,Bronx,32,5
2/3/15 13:00,Brooklyn,345,5
2/3/15 13:00,Manhattan,1826,5
2/3/15 13:00,Queens,291,5
2/3/15 13:00,Staten Island,0,5
2/3/15 14:00,Bronx,38,6
2/3/15 14:00,Brooklyn,299,6
2/3/15 14:00,Manhattan,1965,6
2/3/15 14:00,Queens,245,6
2/3/15 14:00,Staten Island,0,6
2/3/15 15:00,Bronx,47,6
2/3/15 15:00,Brooklyn,325,6
2/3/15 15:00,Manhattan,2276,6
2/3/15 15:00,Queens,358,6
2/3/15 15:00,Staten Island,2,6
2/3/15 16:00,Bronx,54,9
2/3/15 16:00,Brooklyn,349,9
2/3/15 16:00,Manhattan,2738,9
2/3/15 16:00,Queens,371,9
2/3/15 16:00,Staten Island,0,9
2/3/15 17:00,Bronx,62,0
2/3/15 17:00,Brooklyn,419,0
2/3/15 17:00,Manhattan,3655,0
2/3/15 17:00,Queens,308,0
2/3/15 17:00,Staten Island,0,0
2/3/15 18:00,Bronx,50,7
2/3/15 18:00,Brooklyn,530,7
2/3/15 18:00,Manhattan,4491,7
2/3/15 18:00,Queens,327,7
2/3/15 18:00,Staten Island,1,7
2/3/15 19:00,Bronx,67,7
2/3/15 19:00,Brooklyn,664,7
2/3/15 19:00,Manhattan,4836,7
2/3/15 19:00,Queens,329,7
2/3/15 19:00,Staten Island,0,7
2/3/15 20:00,Bronx,49,10.5
2/3/15 20:00,Brooklyn,669,10.5
2/3/15 20:00,Manhattan,4335,10.5
2/3/15 20:00,Queens,357,10.5
2/3/15 20:00,Staten Island,1,10.5
2/3/15 21:00,Bronx,34,14
2/3/15 21:00,Brooklyn,597,14
2/3/15 21:00,Manhattan,3857,14
2/3/15 21:00,Queens,384,14
2/3/15 21:00,Staten Island,2,14
2/3/15 22:00,Bronx,36,5
2/3/15 22:00,Brooklyn,634,5
2/3/15 22:00,Manhattan,3353,5
2/3/15 22:00,Queens,360,5
2/3/15 22:00,Staten Island,1,5
2/3/15 23:00,Bronx,31,10
2/3/15 23:00,Brooklyn,517,10
2/3/15 23:00,Manhattan,2733,10
2/3/15 23:00,Queens,305,10
2/3/15 23:00,Staten Island,0,10
2/4/15 0:00,Bronx,30,9
2/4/15 0:00,Brooklyn,391,9
2/4/15 0:00,Manhattan,1630,9
2/4/15 0:00,Queens,220,9
2/4/15 0:00,Staten Island,0,9
2/4/15 1:00,Bronx,17,8
2/4/15 1:00,Brooklyn,254,8
2/4/15 1:00,Manhattan,820,8
2/4/15 1:00,Queens,100,8
2/4/15 1:00,Staten Island,0,8
2/4/15 2:00,Bronx,6,9
2/4/15 2:00,Brooklyn,127,9
2/4/15 2:00,Manhattan,453,9
2/4/15 2:00,Queens,46,9
2/4/15 2:00,Staten Island,0,9
2/4/15 3:00,Bronx,4,9
2/4/15 3:00,Brooklyn,80,9
2/4/15 3:00,Manhattan,285,9
2/4/15 3:00,Queens,35,9
2/4/15 3:00,Staten Island,0,9
2/4/15 4:00,Bronx,8,9
2/4/15 4:00,Brooklyn,80,9
2/4/15 4:00,Manhattan,294,9
2/4/15 4:00,Queens,33,9
2/4/15 4:00,Staten Island,0,9
2/4/15 5:00,Bronx,14,5
2/4/15 5:00,Brooklyn,147,5
2/4/15 5:00,Manhattan,494,5
2/4/15 5:00,Queens,80,5
2/4/15 5:00,Staten Island,0,5
2/4/15 6:00,Bronx,17,6
2/4/15 6:00,Brooklyn,290,6
2/4/15 6:00,Manhattan,838,6
2/4/15 6:00,Queens,125,6
2/4/15 6:00,Staten Island,0,6
2/4/15 7:00,Bronx,38,6
2/4/15 7:00,Brooklyn,443,6
2/4/15 7:00,Manhattan,1794,6
2/4/15 7:00,Queens,207,6
2/4/15 7:00,Staten Island,0,6
2/4/15 8:00,Bronx,74,5
2/4/15 8:00,Brooklyn,562,5
2/4/15 8:00,Manhattan,2794,5
2/4/15 8:00,Queens,301,5
2/4/15 8:00,Staten Island,1,5
2/4/15 9:00,Bronx,56,7
2/4/15 9:00,Brooklyn,563,7
2/4/15 9:00,Manhattan,3177,7
2/4/15 9:00,Queens,275,7
2/4/15 9:00,Staten Island,0,7
2/4/15 10:00,Bronx,35,7
2/4/15 10:00,Brooklyn,446,7
2/4/15 10:00,Manhattan,2477,7
2/4/15 10:00,Queens,253,7
2/4/15 10:00,Staten Island,3,7
2/4/15 11:00,Bronx,30,7
2/4/15 11:00,Brooklyn,387,7
2/4/15 11:00,Manhattan,1931,7
2/4/15 11:00,Queens,209,7
2/4/15 11:00,Staten Island,1,7
2/4/15 12:00,Bronx,35,0
2/4/15 12:00,Brooklyn,324,0
2/4/15 12:00,Manhattan,2031,0
2/4/15 12:00,Queens,173,0
2/4/15 12:00,Staten Island,2,0
2/4/15 13:00,Bronx,43,3
2/4/15 13:00,Brooklyn,290,3
2/4/15 13:00,Manhattan,1842,3
2/4/15 13:00,Queens,162,3
2/4/15 13:00,Staten Island,1,3
2/4/15 14:00,Bronx,41,5
2/4/15 14:00,Brooklyn,310,5
2/4/15 14:00,Manhattan,2015,5
2/4/15 14:00,Queens,215,5
2/4/15 14:00,Staten Island,2,5
2/4/15 15:00,Bronx,41,8
2/4/15 15:00,Brooklyn,322,8
2/4/15 15:00,Manhattan,2187,8
2/4/15 15:00,Queens,253,8
2/4/15 15:00,Staten Island,1,8
2/4/15 16:00,Bronx,55,0
2/4/15 16:00,Brooklyn,304,0
2/4/15 16:00,Manhattan,2619,0
2/4/15 16:00,Queens,275,0
2/4/15 16:00,Staten Island,2,0
2/4/15 17:00,Bronx,47,5
2/4/15 17:00,Brooklyn,377,5
2/4/15 17:00,Manhattan,3201,5
2/4/15 17:00,Queens,276,5
2/4/15 17:00,Staten Island,1,5
2/4/15 18:00,Bronx,62,3
2/4/15 18:00,Brooklyn,469,3
2/4/15 18:00,Manhattan,4030,3
2/4/15 18:00,Queens,317,3
2/4/15 18:00,Staten Island,1,3
2/4/15 19:00,Bronx,44,0
2/4/15 19:00,Brooklyn,540,0
2/4/15 19:00,Manhattan,4635,0
2/4/15 19:00,Queens,324,0
2/4/15 19:00,Staten Island,1,0
2/4/15 20:00,Bronx,36,3
2/4/15 20:00,Brooklyn,557,3
2/4/15 20:00,Manhattan,4074,3
2/4/15 20:00,Queens,287,3
2/4/15 20:00,Staten Island,1,3
2/4/15 21:00,Bronx,41,0
2/4/15 21:00,Brooklyn,511,0
2/4/15 21:00,Manhattan,3723,0
2/4/15 21:00,Queens,296,0
2/4/15 21:00,Staten Island,1,0
2/4/15 22:00,Bronx,44,0
2/4/15 22:00,Brooklyn,553,0
2/4/15 22:00,Manhattan,3424,0
2/4/15 22:00,Queens,303,0
2/4/15 22:00,Staten Island,0,0
2/4/15 23:00,Bronx,31,5
2/4/15 23:00,Brooklyn,612,5
2/4/15 23:00,Manhattan,2678,5
2/4/15 23:00,Queens,222,5
2/4/15 23:00,Staten Island,0,5
2/5/15 0:00,Bronx,27,0
2/5/15 0:00,Brooklyn,390,0
2/5/15 0:00,Manhattan,1690,0
2/5/15 0:00,Queens,167,0
2/5/15 0:00,Staten Island,1,0
2/5/15 1:00,Bronx,15,5
2/5/15 1:00,Brooklyn,227,5
2/5/15 1:00,Manhattan,869,5
2/5/15 1:00,Queens,106,5
2/5/15 1:00,Staten Island,0,5
2/5/15 2:00,Bronx,5,6
2/5/15 2:00,Brooklyn,147,6
2/5/15 2:00,Manhattan,502,6
2/5/15 2:00,Queens,48,6
2/5/15 2:00,Staten Island,0,6
2/5/15 3:00,Bronx,2,6
2/5/15 3:00,Brooklyn,67,6
2/5/15 3:00,Manhattan,280,6
2/5/15 3:00,Queens,30,6
2/5/15 3:00,Staten Island,0,6
2/5/15 4:00,Bronx,4,6
2/5/15 4:00,Brooklyn,84,6
2/5/15 4:00,Manhattan,327,6
2/5/15 4:00,Queens,45,6
2/5/15 4:00,Staten Island,0,6
2/5/15 5:00,Bronx,16,9
2/5/15 5:00,Brooklyn,170,9
2/5/15 5:00,Manhattan,485,9
2/5/15 5:00,Queens,84,9
2/5/15 5:00,Staten Island,0,9
2/5/15 6:00,Bronx,20,3
2/5/15 6:00,Brooklyn,279,3
2/5/15 6:00,Manhattan,828,3
2/5/15 6:00,Queens,155,3
2/5/15 6:00,Staten Island,1,3
2/5/15 7:00,Bronx,41,8
2/5/15 7:00,Brooklyn,482,8
2/5/15 7:00,Manhattan,1801,8
2/5/15 7:00,Queens,177,8
2/5/15 7:00,Staten Island,1,8
2/5/15 8:00,Bronx,67,7
2/5/15 8:00,Brooklyn,581,7
2/5/15 8:00,Manhattan,2866,7
2/5/15 8:00,Queens,277,7
2/5/15 8:00,Staten Island,2,7
2/5/15 9:00,Bronx,49,0
2/5/15 9:00,Brooklyn,570,0
2/5/15 9:00,Manhattan,3308,0
2/5/15 9:00,Queens,253,0
2/5/15 9:00,Staten Island,0,0
2/5/15 10:00,Bronx,45,6
2/5/15 10:00,Brooklyn,466,6
2/5/15 10:00,Manhattan,2451,6
2/5/15 10:00,Queens,213,6
2/5/15 10:00,Staten Island,1,6
2/5/15 11:00,Bronx,42,10
2/5/15 11:00,Brooklyn,361,10
2/5/15 11:00,Manhattan,2034,10
2/5/15 11:00,Queens,181,10
2/5/15 11:00,Staten Island,0,10
2/5/15 12:00,Bronx,35,8
2/5/15 12:00,Brooklyn,354,8
2/5/15 12:00,Manhattan,2140,8
2/5/15 12:00,Queens,215,8
2/5/15 12:00,Staten Island,1,8
2/5/15 13:00,Bronx,34,11
2/5/15 13:00,Brooklyn,310,11
2/5/15 13:00,Manhattan,1945,11
2/5/15 13:00,Queens,196,11
2/5/15 13:00,Staten Island,1,11
2/5/15 14:00,Bronx,50,13
2/5/15 14:00,Brooklyn,347,13
2/5/15 14:00,Manhattan,2129,13
2/5/15 14:00,Queens,224,13
2/5/15 14:00,Staten Island,2,13
2/5/15 15:00,Bronx,44,7
2/5/15 15:00,Brooklyn,349,7
2/5/15 15:00,Manhattan,2484,7
2/5/15 15:00,Queens,279,7
2/5/15 15:00,Staten Island,2,7
2/5/15 16:00,Bronx,49,9
2/5/15 16:00,Brooklyn,351,9
2/5/15 16:00,Manhattan,3002,9
2/5/15 16:00,Queens,254,9
2/5/15 16:00,Staten Island,1,9
2/5/15 17:00,Bronx,50,8
2/5/15 17:00,Brooklyn,406,8
2/5/15 17:00,Manhattan,3861,8
2/5/15 17:00,Queens,260,8
2/5/15 17:00,Staten Island,1,8
2/5/15 18:00,Bronx,61,6
2/5/15 18:00,Brooklyn,566,6
2/5/15 18:00,Manhattan,5118,6
2/5/15 18:00,Queens,335,6
2/5/15 18:00,Staten Island,1,6
2/5/15 19:00,Bronx,55,9.5
2/5/15 19:00,Brooklyn,662,9.5
2/5/15 19:00,Manhattan,5976,9.5
2/5/15 19:00,Queens,409,9.5
2/5/15 19:00,Staten Island,1,9.5
2/5/15 20:00,Bronx,58,13
2/5/15 20:00,Brooklyn,772,13
2/5/15 20:00,Manhattan,5857,13
2/5/15 20:00,Queens,415,13
2/5/15 20:00,Staten Island,0,13
2/5/15 21:00,Bronx,50,9.5
2/5/15 21:00,Brooklyn,714,9.5
2/5/15 21:00,Manhattan,5328,9.5
2/5/15 21:00,Queens,451,9.5
2/5/15 21:00,Staten Island,2,9.5
2/5/15 22:00,Bronx,37,6
2/5/15 22:00,Brooklyn,772,6
2/5/15 22:00,Manhattan,5069,6
2/5/15 22:00,Queens,449,6
2/5/15 22:00,Staten Island,3,6
2/5/15 23:00,Bronx,40,6.5
2/5/15 23:00,Brooklyn,812,6.5
2/5/15 23:00,Manhattan,4415,6.5
2/5/15 23:00,Queens,348,6.5
2/5/15 23:00,Staten Island,3,6.5
2/6/15 0:00,Bronx,26,7
2/6/15 0:00,Brooklyn,657,7
2/6/15 0:00,Manhattan,2781,7
2/6/15 0:00,Queens,230,7
2/6/15 0:00,Staten Island,1,7
2/6/15 1:00,Bronx,28,9
2/6/15 1:00,Brooklyn,370,9
2/6/15 1:00,Manhattan,1434,9
2/6/15 1:00,Queens,154,9
2/6/15 1:00,Staten Island,1,9
2/6/15 2:00,Bronx,9,10
2/6/15 2:00,Brooklyn,240,10
2/6/15 2:00,Manhattan,817,10
2/6/15 2:00,Queens,69,10
2/6/15 2:00,Staten Island,1,10
2/6/15 3:00,Bronx,8,11
2/6/15 3:00,Brooklyn,162,11
2/6/15 3:00,Manhattan,476,11
2/6/15 3:00,Queens,42,11
2/6/15 3:00,Staten Island,0,11
2/6/15 4:00,Bronx,12,11
2/6/15 4:00,Brooklyn,144,11
2/6/15 4:00,Manhattan,425,11
2/6/15 4:00,Queens,63,11
2/6/15 4:00,Staten Island,0,11
2/6/15 5:00,Bronx,17,11
2/6/15 5:00,Brooklyn,146,11
2/6/15 5:00,Manhattan,567,11
2/6/15 5:00,Queens,85,11
2/6/15 5:00,Staten Island,0,11
2/6/15 6:00,Bronx,23,10
2/6/15 6:00,Brooklyn,267,10
2/6/15 6:00,Manhattan,851,10
2/6/15 6:00,Queens,193,10
2/6/15 6:00,Staten Island,0,10
2/6/15 7:00,Bronx,48,10
2/6/15 7:00,Brooklyn,451,10
2/6/15 7:00,Manhattan,1669,10
2/6/15 7:00,Queens,224,10
2/6/15 7:00,Staten Island,0,10
2/6/15 8:00,Bronx,76,8
2/6/15 8:00,Brooklyn,613,8
2/6/15 8:00,Manhattan,2682,8
2/6/15 8:00,Queens,323,8
2/6/15 8:00,Staten Island,4,8
2/6/15 9:00,Bronx,42,6
2/6/15 9:00,Brooklyn,619,6
2/6/15 9:00,Manhattan,3136,6
2/6/15 9:00,Queens,269,6
2/6/15 9:00,Staten Island,1,6
2/6/15 10:00,Bronx,44,7
2/6/15 10:00,Brooklyn,519,7
2/6/15 10:00,Manhattan,2700,7
2/6/15 10:00,Queens,232,7
2/6/15 10:00,Staten Island,1,7
2/6/15 11:00,Bronx,32,7
2/6/15 11:00,Brooklyn,428,7
2/6/15 11:00,Manhattan,2269,7
2/6/15 11:00,Queens,244,7
2/6/15 11:00,Staten Island,1,7
2/6/15 12:00,Bronx,34,7
2/6/15 12:00,Brooklyn,333,7
2/6/15 12:00,Manhattan,2239,7
2/6/15 12:00,Queens,229,7
2/6/15 12:00,Staten Island,2,7
2/6/15 13:00,Bronx,39,5
2/6/15 13:00,Brooklyn,329,5
2/6/15 13:00,Manhattan,2202,5
2/6/15 13:00,Queens,234,5
2/6/15 13:00,Staten Island,1,5
2/6/15 14:00,Bronx,56,5.333333333
2/6/15 14:00,Brooklyn,357,5.333333333
2/6/15 14:00,Manhattan,2382,5.333333333
2/6/15 14:00,Queens,285,5.333333333
2/6/15 14:00,Staten Island,1,5.333333333
2/6/15 15:00,Bronx,63,5.666666667
2/6/15 15:00,Brooklyn,391,5.666666667
2/6/15 15:00,Manhattan,2610,5.666666667
2/6/15 15:00,Queens,309,5.666666667
2/6/15 15:00,Staten Island,2,5.666666667
2/6/15 16:00,Bronx,63,6
2/6/15 16:00,Brooklyn,389,6
2/6/15 16:00,Manhattan,3254,6
2/6/15 16:00,Queens,312,6
2/6/15 16:00,Staten Island,2,6
2/6/15 17:00,Bronx,74,11
2/6/15 17:00,Brooklyn,455,11
2/6/15 17:00,Manhattan,4175,11
2/6/15 17:00,Queens,298,11
2/6/15 17:00,Staten Island,2,11
2/6/15 18:00,Bronx,73,10.5
2/6/15 18:00,Brooklyn,643,10.5
2/6/15 18:00,Manhattan,4968,10.5
2/6/15 18:00,Queens,401,10.5
2/6/15 18:00,Staten Island,2,10.5
2/6/15 19:00,Bronx,75,10
2/6/15 19:00,Brooklyn,771,10
2/6/15 19:00,Manhattan,5637,10
2/6/15 19:00,Queens,449,10
2/6/15 19:00,Staten Island,2,10
2/6/15 20:00,Bronx,56,14
2/6/15 20:00,Brooklyn,919,14
2/6/15 20:00,Manhattan,5781,14
2/6/15 20:00,Queens,434,14
2/6/15 20:00,Staten Island,2,14
2/6/15 21:00,Bronx,62,9
2/6/15 21:00,Brooklyn,897,9
2/6/15 21:00,Manhattan,4927,9
2/6/15 21:00,Queens,399,9
2/6/15 21:00,Staten Island,1,9
2/6/15 22:00,Bronx,60,11
2/6/15 22:00,Brooklyn,942,11
2/6/15 22:00,Manhattan,4534,11
2/6/15 22:00,Queens,411,11
2/6/15 22:00,Staten Island,3,11
2/6/15 23:00,Bronx,51,6
2/6/15 23:00,Brooklyn,1089,6
2/6/15 23:00,Manhattan,4691,6
2/6/15 23:00,Queens,418,6
2/6/15 23:00,Staten Island,1,6
2/7/15 0:00,Bronx,49,3
2/7/15 0:00,Brooklyn,1108,3
2/7/15 0:00,Manhattan,4096,3
2/7/15 0:00,Queens,332,3
2/7/15 0:00,Staten Island,2,3
2/7/15 1:00,Bronx,40,7
2/7/15 1:00,Brooklyn,881,7
2/7/15 1:00,Manhattan,2864,7
2/7/15 1:00,Queens,264,7
2/7/15 1:00,Staten Island,1,7
2/7/15 2:00,Bronx,48,5
2/7/15 2:00,Brooklyn,671,5
2/7/15 2:00,Manhattan,1950,5
2/7/15 2:00,Queens,185,5
2/7/15 2:00,Staten Island,0,5
2/7/15 3:00,Bronx,28,0
2/7/15 3:00,Brooklyn,456,0
2/7/15 3:00,Manhattan,1217,0
2/7/15 3:00,Queens,146,0
2/7/15 3:00,Staten Island,0,0
2/7/15 4:00,Bronx,31,8
2/7/15 4:00,Brooklyn,313,8
2/7/15 4:00,Manhattan,898,8
2/7/15 4:00,Queens,112,8
2/7/15 4:00,Staten Island,1,8
2/7/15 5:00,Bronx,19,0
2/7/15 5:00,Brooklyn,196,0
2/7/15 5:00,Manhattan,548,0
2/7/15 5:00,Queens,108,0
2/7/15 5:00,Staten Island,0,0
2/7/15 6:00,Bronx,19,8
2/7/15 6:00,Brooklyn,210,8
2/7/15 6:00,Manhattan,500,8
2/7/15 6:00,Queens,123,8
2/7/15 6:00,Staten Island,1,8
2/7/15 7:00,Bronx,22,7
2/7/15 7:00,Brooklyn,247,7
2/7/15 7:00,Manhattan,561,7
2/7/15 7:00,Queens,152,7
2/7/15 7:00,Staten Island,1,7
2/7/15 8:00,Bronx,29,6
2/7/15 8:00,Brooklyn,367,6
2/7/15 8:00,Manhattan,788,6
2/7/15 8:00,Queens,145,6
2/7/15 8:00,Staten Island,1,6
2/7/15 9:00,Bronx,38,3
2/7/15 9:00,Brooklyn,401,3
2/7/15 9:00,Manhattan,1096,3
2/7/15 9:00,Queens,181,3
2/7/15 9:00,Staten Island,1,3
2/7/15 10:00,Bronx,46,3
2/7/15 10:00,Brooklyn,474,3
2/7/15 10:00,Manhattan,1538,3
2/7/15 10:00,Queens,260,3
2/7/15 10:00,Staten Island,0,3
2/7/15 11:00,Bronx,40,3
2/7/15 11:00,Brooklyn,532,3
